Day,P,T,Site
2023-11-17,0.1342,2.3192,MainStreet
2023-11-18,2.3194,1.7211,MainStreet
2023-11-19,17.8272,-1.4793,MainStreet
2023-11-20,0.0,-4.6117,MainStreet
2023-11-21,0.441,-2.4323,MainStreet
2023-11-22,0.1826,0.2299,MainStreet
2023-11-23,10.6345,-3.4336,MainStreet
2023-11-24,4.7089,-9.7219,MainStreet
2023-11-25,0.0,-8.77,MainStreet
2023-11-26,0.0,-8.9082,MainStreet
2023-11-27,0.0,-5.8436,MainStreet
2023-11-28,1.867,-1.6584,MainStreet
2023-11-29,2.0893,-2.4095,MainStreet
2023-11-30,0.0224,-5.2108,MainStreet
2023-12-01,20.053,-6.3961,MainStreet
2023-12-02,34.8876,-5.207,MainStreet
2023-12-03,33.6291,-2.4668,MainStreet
2023-12-04,4.9832,-0.5594,MainStreet
2023-12-05,0.0,0.8659,MainStreet
2023-12-06,1.5768,2.0067,MainStreet
2023-12-07,17.0424,-1.937,MainStreet
2023-12-08,17.9904,-7.4427,MainStreet
2023-12-09,0.0,-9.3487,MainStreet
2023-12-10,0.0044,-5.5507,MainStreet
2023-12-11,5.0399,-1.8595,MainStreet
2023-12-12,0.0,-3.2349,MainStreet
2023-12-13,0.0,-3.0394,MainStreet
2023-12-14,0.0,-2.2165,MainStreet
2023-12-15,0.0,-1.9827,MainStreet
2023-12-16,0.0,-1.281,MainStreet
2023-12-17,0.0,-0.7401,MainStreet
2023-12-18,0.0,1.3645,MainStreet
2023-12-19,0.0,1.9541,MainStreet
2023-12-20,0.0,2.3018,MainStreet
2023-12-21,1.2207,1.14,MainStreet
2023-12-22,0.2664,0.04,MainStreet
2023-12-23,0.7123,-6.467,MainStreet
2023-12-24,0.0,-11.0763,MainStreet
2023-12-25,0.0,-10.8642,MainStreet
2023-12-26,0.0,-8.4081,MainStreet
2023-12-27,0.0,-5.0262,MainStreet
2023-12-28,3.5359,0.0035,MainStreet
2023-12-29,0.0,1.0829,MainStreet
2023-12-30,0.2147,1.1294,MainStreet
2023-12-31,0.0,-1.394,MainStreet
2024-01-01,0.0,-2.8084,MainStreet
2024-01-02,0.0,-3.989,MainStreet
2024-01-03,0.0,-4.1353,MainStreet
2024-01-04,0.8145,-5.905,MainStreet
2024-01-05,2.613,-7.4159,MainStreet
2024-01-06,2.9215,-8.2953,MainStreet
2024-01-07,4.1309,-10.338,MainStreet
2024-01-08,0.0,-12.5353,MainStreet
2024-01-09,13.7326,-8.8493,MainStreet
2024-01-10,7.5564,-11.188,MainStreet
2024-01-11,9.5178,-12.0698,MainStreet
2024-01-12,23.3712,-10.5843,MainStreet
2024-01-13,19.0135,-10.7076,MainStreet
2024-01-14,12.9634,-6.5826,MainStreet
2024-01-15,0.0,-13.6178,MainStreet
2024-01-16,1.6308,-12.0569,MainStreet
2024-01-17,33.3727,-4.7343,MainStreet
2024-01-18,5.9214,-2.7349,MainStreet
2024-01-19,1.4405,-0.631,MainStreet
2024-01-20,1.5977,0.2471,MainStreet
2024-01-21,1.8505,-0.9656,MainStreet
2024-01-22,0.0,-0.6861,MainStreet
2024-01-23,0.317,-0.8602,MainStreet
2024-01-24,0.0137,-2.565,MainStreet
2024-01-25,6.6343,-2.603,MainStreet
2024-01-26,0.3526,-3.5032,MainStreet
2024-01-27,0.3032,-3.1641,MainStreet
2024-01-28,0.0,2.3042,MainStreet
2024-01-29,0.0,2.0975,MainStreet
2024-01-30,0.0,2.0824,MainStreet
2024-01-31,0.0,1.7651,MainStreet
2024-02-01,0.9894,1.864,MainStreet
2024-02-02,8.1721,-0.8742,MainStreet
2024-02-03,4.3858,-3.8163,MainStreet
2024-02-04,2.5856,-3.8093,MainStreet
2024-02-05,11.38,-1.2758,MainStreet
2024-02-06,5.9315,1.6129,MainStreet
2024-02-07,4.6364,-2.4386,MainStreet
2024-02-08,1.7368,-4.396,MainStreet
2024-02-09,2.6376,-8.4874,MainStreet
2024-02-10,0.0771,-9.5947,MainStreet
2024-02-11,0.0449,-8.264,MainStreet
2024-02-12,0.0,-5.5677,MainStreet
2024-02-13,0.113,-2.6355,MainStreet
2024-02-14,6.2895,-2.07,MainStreet
2024-02-15,21.3044,-1.5634,MainStreet
2024-02-16,11.9553,-7.4812,MainStreet
2024-02-17,1.4685,-6.9237,MainStreet
2024-02-18,13.4624,-4.4671,MainStreet
2024-02-19,10.5195,-1.8156,MainStreet
2024-02-20,7.0226,0.0489,MainStreet
2024-02-21,23.4394,-2.0391,MainStreet
2024-02-22,0.0901,-2.089,MainStreet
2024-02-23,0.0,-2.9759,MainStreet
2024-02-24,0.0,-2.2941,MainStreet
2024-02-25,0.101,0.7256,MainStreet
2024-02-26,19.7777,-2.9303,MainStreet
2024-02-27,3.7566,-9.8398,MainStreet
2024-02-28,0.5283,-6.2992,MainStreet
2024-02-29,2.569,-0.8685,MainStreet
2024-03-01,5.4876,1.6628,MainStreet
2024-03-02,16.5626,-5.3381,MainStreet
2024-03-03,4.2143,-11.141,MainStreet
2024-03-04,5.2082,-11.0163,MainStreet
2024-03-05,9.9916,-8.1653,MainStreet
2024-03-06,20.6945,-1.7489,MainStreet
2024-03-07,2.4102,-6.5756,MainStreet
2024-03-08,0.0,-8.6453,MainStreet
2024-03-09,0.0,-3.5954,MainStreet
2024-03-10,0.0,0.0996,MainStreet
2024-03-11,0.0,0.4172,MainStreet
2024-03-12,9.5122,-2.1568,MainStreet
2024-03-13,1.6437,-5.4859,MainStreet
2024-03-14,2.0911,-2.9728,MainStreet
2024-03-15,0.0,-1.0857,MainStreet
2024-03-16,0.0,0.6192,MainStreet
2024-03-17,0.0,2.2347,MainStreet
2024-03-18,0.0,4.8,MainStreet
2024-03-19,0.1752,4.4237,MainStreet
2024-03-20,0.0,4.8695,MainStreet
2024-03-21,0.0271,3.7339,MainStreet
2024-03-22,2.9681,4.6084,MainStreet
2024-03-23,7.8706,2.5326,MainStreet
2024-03-24,2.4834,-1.8794,MainStreet
2024-03-25,2.2802,-2.3454,MainStreet
2024-03-26,8.8449,-3.0077,MainStreet
2024-03-27,0.7996,-1.6201,MainStreet
2024-03-28,11.817,-2.5596,MainStreet
2024-03-29,1.4125,-0.135,MainStreet
2024-03-30,15.1344,1.1379,MainStreet
2024-03-31,8.7039,-0.8297,MainStreet
2024-04-01,0.3483,-0.5588,MainStreet
2024-04-02,0.0,1.7053,MainStreet
2024-04-03,0.0,5.5364,MainStreet
2024-04-04,0.0,7.4749,MainStreet
2024-04-05,1.7481,0.989,MainStreet
2024-04-06,5.6773,-5.1894,MainStreet
2024-04-07,3.4662,-3.809,MainStreet
2024-04-08,0.0027,-2.3108,MainStreet
2024-04-09,0.2144,-0.9967,MainStreet
2024-04-10,0.0,3.5335,MainStreet
2024-04-11,0.0,5.1365,MainStreet
2024-04-12,0.0,9.9889,MainStreet
2024-04-13,0.0,10.0009,MainStreet
2024-04-14,0.1068,6.9945,MainStreet
2024-04-15,4.06,2.9063,MainStreet
2024-04-16,1.3502,4.6372,MainStreet
2024-04-17,0.2497,-0.3385,MainStreet
2024-04-18,0.0,-1.2167,MainStreet
2024-04-19,0.0,2.5425,MainStreet
2024-04-20,0.0,5.0618,MainStreet
2024-04-21,0.0,7.8116,MainStreet
2024-04-22,0.0027,6.7891,MainStreet
2024-04-23,0.0,7.7041,MainStreet
2024-04-24,0.2528,10.2371,MainStreet
2024-04-25,5.3102,6.4167,MainStreet
2024-04-26,14.6856,4.3108,MainStreet
2024-04-27,14.092,3.5836,MainStreet
2024-04-28,0.9499,4.3051,MainStreet
2024-04-29,1.0811,4.5275,MainStreet
2024-04-30,0.0,1.1845,MainStreet
2024-05-01,0.1222,-1.8012,MainStreet
2024-05-02,3.9377,-0.5016,MainStreet
2024-05-03,3.1778,1.4694,MainStreet
2024-05-04,1.0817,6.1026,MainStreet
2024-05-05,3.1912,3.416,MainStreet
2024-05-06,11.9272,-0.2862,MainStreet
2024-05-07,6.749,-1.5564,MainStreet
2024-05-08,0.9974,-1.0789,MainStreet
2024-05-09,1.0136,3.5477,MainStreet
2024-05-10,0.9446,6.3691,MainStreet
2024-05-11,0.0,8.6717,MainStreet
2024-05-12,0.0,11.2499,MainStreet
2024-05-13,2.2468,10.1608,MainStreet
2024-05-14,1.9125,7.83,MainStreet
2024-05-15,0.0,9.3995,MainStreet
2024-05-16,0.0,10.1592,MainStreet
2024-05-17,0.0412,9.315,MainStreet
2024-05-18,0.0,8.63,MainStreet
2024-05-19,0.0,7.1471,MainStreet
2024-05-20,0.3682,3.6914,MainStreet
2024-05-21,0.0,2.8947,MainStreet
2024-05-22,2.3382,4.9637,MainStreet
2024-05-23,0.9137,0.6019,MainStreet
2024-05-24,0.479,5.1787,MainStreet
2024-05-25,9.7198,5.2186,MainStreet
2024-05-26,0.0,7.4546,MainStreet
2024-05-27,0.0,10.0534,MainStreet
2024-05-28,0.1852,13.4699,MainStreet
2024-05-29,0.1134,9.8525,MainStreet
2024-05-30,0.0,6.7164,MainStreet
2024-05-31,0.0,8.9997,MainStreet
2024-06-01,0.0,12.1918,MainStreet
2024-06-02,0.0,12.3909,MainStreet
2024-06-03,8.855,9.5167,MainStreet
2024-06-04,0.0498,10.3233,MainStreet
2024-06-05,0.0,14.1215,MainStreet
2024-06-06,0.0,16.2097,MainStreet
2024-06-07,0.4167,16.6812,MainStreet
2024-06-08,2.379,15.7253,MainStreet
2024-06-09,2.7239,16.8259,MainStreet
2024-06-10,0.0,14.0194,MainStreet
2024-06-11,0.0,15.0125,MainStreet
2024-06-12,0.0027,17.7984,MainStreet
2024-06-13,0.0,19.0217,MainStreet
2024-06-14,0.0,18.2657,MainStreet
2024-06-15,0.2864,13.2475,MainStreet
2024-06-16,0.0,11.6736,MainStreet
2024-06-17,0.0006,5.8676,MainStreet
2024-06-18,0.0,4.5705,MainStreet
2024-06-19,0.0,10.1734,MainStreet
2024-06-20,0.0,15.783,MainStreet
2024-06-21,0.0005,16.8814,MainStreet
2024-06-22,0.0,18.1621,MainStreet
2024-06-23,0.0,20.3329,MainStreet
2024-06-24,0.002,19.544,MainStreet
2024-06-25,0.0,19.4728,MainStreet
2024-06-26,0.3846,18.7102,MainStreet
2024-06-27,0.7174,15.0218,MainStreet
2024-06-28,1.1303,12.411,MainStreet
2024-06-29,0.0,16.8697,MainStreet
2024-06-30,0.0035,17.9807,MainStreet
2024-07-01,1.7594,12.4576,MainStreet
2024-07-02,0.0,11.3888,MainStreet
2024-07-03,0.0,12.6521,MainStreet
2024-07-04,0.0,12.4504,MainStreet
2024-07-05,0.0,14.5612,MainStreet
2024-07-06,0.0,15.6776,MainStreet
2024-07-07,0.0,15.5572,MainStreet
2024-07-08,0.0,16.2471,MainStreet
2024-07-09,0.0,19.1299,MainStreet
2024-07-10,0.0,20.7249,MainStreet
2024-07-11,0.0,22.002,MainStreet
2024-07-12,0.0,21.8942,MainStreet
2024-07-13,0.0,21.5558,MainStreet
2024-07-14,0.0,20.5105,MainStreet
2024-07-15,0.0,18.4675,MainStreet
2024-07-16,0.0,18.8408,MainStreet
2024-07-17,0.0,19.4039,MainStreet
2024-07-18,0.0139,20.6556,MainStreet
2024-07-19,0.0,20.6071,MainStreet
2024-07-20,0.295,19.6439,MainStreet
2024-07-21,0.0,18.4492,MainStreet
2024-07-22,0.0,19.4236,MainStreet
2024-07-23,0.0,20.8207,MainStreet
2024-07-24,0.0,21.8354,MainStreet
2024-07-25,6.415,18.2689,MainStreet
2024-07-26,2.5064,16.5785,MainStreet
2024-07-27,13.3284,14.3013,MainStreet
2024-07-28,0.5277,15.5311,MainStreet
2024-07-29,0.13,17.3895,MainStreet
2024-07-30,0.0,15.9785,MainStreet
2024-07-31,0.0,16.4851,MainStreet
2024-08-01,0.0,19.1777,MainStreet
2024-08-02,0.1648,21.5226,MainStreet
2024-08-03,0.0,22.0404,MainStreet
2024-08-04,0.0,20.5713,MainStreet
2024-08-05,0.2179,21.3611,MainStreet
2024-08-06,0.0,20.7618,MainStreet
2024-08-07,1.47,19.7058,MainStreet
2024-08-08,0.0,18.6607,MainStreet
2024-08-09,0.4291,19.2968,MainStreet
2024-08-10,0.1856,19.1887,MainStreet
2024-08-11,2.4063,17.684,MainStreet
2024-08-12,10.9918,14.7727,MainStreet
2024-08-13,6.0844,14.7535,MainStreet
2024-08-14,0.6188,14.6455,MainStreet
2024-08-15,0.0,16.888,MainStreet
2024-08-16,0.0936,17.0057,MainStreet
2024-08-17,5.6876,16.8518,MainStreet
2024-08-18,1.6907,17.0356,MainStreet
2024-08-19,0.1979,17.3891,MainStreet
2024-08-20,0.0,19.1238,MainStreet
2024-08-21,1.1539,16.9546,MainStreet
2024-08-22,1.2337,16.6537,MainStreet
2024-08-23,0.7208,15.8606,MainStreet
2024-08-24,0.7873,14.2193,MainStreet
2024-08-25,0.0126,12.1784,MainStreet
2024-08-26,0.8019,10.4569,MainStreet
2024-08-27,0.0,14.1744,MainStreet
2024-08-28,0.1564,12.7304,MainStreet
2024-08-29,0.0,11.4044,MainStreet
2024-08-30,0.0,14.8934,MainStreet
2024-08-31,0.0,17.3671,MainStreet
2024-09-01,0.0,18.7678,MainStreet
2024-09-02,0.2418,18.2534,MainStreet
2024-09-03,0.2274,16.6595,MainStreet
2024-09-04,0.0,12.9958,MainStreet
2024-09-05,0.0,14.4,MainStreet
2024-09-06,0.0,16.7935,MainStreet
2024-09-07,0.0,18.0974,MainStreet
2024-09-08,0.0,18.1485,MainStreet
2024-09-09,0.0,18.0694,MainStreet
2024-09-10,0.0909,17.3151,MainStreet
2024-09-11,2.256,14.8711,MainStreet
2024-09-12,1.6094,5.8144,MainStreet
2024-09-13,0.1377,7.9169,MainStreet
2024-09-14,0.0,11.6421,MainStreet
2024-09-15,2.7103,14.6997,MainStreet
2024-09-16,0.9257,12.7093,MainStreet
2024-09-17,15.3364,4.8411,MainStreet
2024-09-18,0.1635,6.398,MainStreet
2024-09-19,0.4001,9.3358,MainStreet
2024-09-20,0.2531,11.2299,MainStreet
2024-09-21,0.0,11.3493,MainStreet
2024-09-22,0.0,11.261,MainStreet
2024-09-23,0.0,10.9524,MainStreet
2024-09-24,0.0,13.5819,MainStreet
2024-09-25,0.0,16.2159,MainStreet
2024-09-26,0.0,15.655,MainStreet
2024-09-27,0.0,15.997,MainStreet
2024-09-28,0.0,17.5584,MainStreet
2024-09-29,0.0,16.5289,MainStreet
2024-09-30,0.4067,10.0095,MainStreet
2024-10-01,0.0,11.0454,MainStreet
2024-10-02,0.0,13.2536,MainStreet
2024-10-03,0.0,11.4807,MainStreet
2024-10-04,0.1742,15.0139,MainStreet
2024-10-05,0.0,11.3147,MainStreet
2024-10-06,0.0,12.3585,MainStreet
2024-10-07,0.0,12.9134,MainStreet
2024-10-08,0.0,13.5334,MainStreet
2024-10-09,0.0,13.9871,MainStreet
2024-10-10,0.0,14.4741,MainStreet
2024-10-11,0.0,13.7856,MainStreet
2024-10-12,0.0,13.4667,MainStreet
2024-10-13,0.0,13.0698,MainStreet
2024-10-14,0.0,13.489,MainStreet
2024-10-15,0.0,13.096,MainStreet
2024-10-16,2.0868,10.8195,MainStreet
2024-10-17,11.0734,1.8998,MainStreet
2024-10-18,0.2139,0.3415,MainStreet
2024-10-19,0.0,3.8566,MainStreet
2024-10-20,0.0571,6.7821,MainStreet
2024-10-21,0.1065,6.5786,MainStreet
2024-10-22,0.0,7.4912,MainStreet
2024-10-23,0.9251,7.5804,MainStreet
2024-10-24,1.565,1.2065,MainStreet
2024-10-25,0.3382,4.0978,MainStreet
2024-10-26,0.0,8.4972,MainStreet
2024-10-27,0.0584,8.6108,MainStreet
2024-10-28,5.3997,3.4406,MainStreet
2024-10-29,2.0375,-3.5099,MainStreet
2024-10-30,0.0,-3.1379,MainStreet
2024-10-31,8.3671,-3.9393,MainStreet
2024-11-01,1.7252,-1.4617,MainStreet
2024-11-02,5.6861,-0.0354,MainStreet
2024-11-03,0.5052,-5.0421,MainStreet
2024-11-04,0.3124,-4.8279,MainStreet
2024-11-05,8.0309,-6.4568,MainStreet
2024-11-06,0.0,-6.2562,MainStreet
2024-11-07,0.0,-3.765,MainStreet
2024-11-08,0.0,0.6791,MainStreet
2024-11-09,0.0,1.3642,MainStreet
2024-11-10,0.0,3.7152,MainStreet
2024-11-11,0.0937,5.8192,MainStreet
2024-11-12,4.0532,-1.936,MainStreet
2024-11-13,0.0,-2.4885,MainStreet
2024-11-14,0.0,1.1574,MainStreet
2024-11-15,1.2058,0.0804,MainStreet
2024-11-16,1.8762,-5.1162,MainStreet
2024-11-17,1.0899,-4.4042,MainStreet
2024-11-18,12.6975,-6.4922,MainStreet
2024-11-19,2.8013,-9.6262,MainStreet
2024-11-20,0.7276,-5.4375,MainStreet
2024-11-21,0.1309,1.033,MainStreet
2024-11-22,0.6367,3.4073,MainStreet
2024-11-23,5.4563,1.3687,MainStreet
2024-11-24,2.1797,-6.3275,MainStreet
2024-11-25,3.0099,-6.5497,MainStreet
2014-01-01,0.0,-4.5795,MendonRoad
2014-01-02,0.026,-3.5916,MendonRoad
2014-01-03,0.1668,-3.3265,MendonRoad
2014-01-04,0.1896,-9.1732,MendonRoad
2014-01-05,0.0,-12.2899,MendonRoad
2014-01-06,0.0,-8.928,MendonRoad
2014-01-07,1.511,-5.3663,MendonRoad
2014-01-08,4.5954,-4.3974,MendonRoad
2014-01-09,12.5965,-5.7281,MendonRoad
2014-01-10,8.9178,-4.5294,MendonRoad
2014-01-11,11.2771,-0.1188,MendonRoad
2014-01-12,16.857,-5.1989,MendonRoad
2014-01-13,7.7998,-3.6655,MendonRoad
2014-01-14,0.0,-3.7564,MendonRoad
2014-01-15,0.0,-3.7156,MendonRoad
2014-01-16,0.0,-3.4878,MendonRoad
2014-01-17,0.0,-2.8359,MendonRoad
2014-01-18,0.0,-1.9264,MendonRoad
2014-01-19,0.0,-1.6987,MendonRoad
2014-01-20,0.0,-1.259,MendonRoad
2014-01-21,0.0788,-2.1238,MendonRoad
2014-01-22,0.0631,-3.1542,MendonRoad
2014-01-23,0.0,-5.9959,MendonRoad
2014-01-24,0.0,-3.817,MendonRoad
2014-01-25,0.0,-1.7065,MendonRoad
2014-01-26,0.0,-3.3274,MendonRoad
2014-01-27,0.0,-6.0201,MendonRoad
2014-01-28,0.0,-8.0282,MendonRoad
2014-01-29,30.7204,-1.6989,MendonRoad
2014-01-30,4.838,-5.2297,MendonRoad
2014-01-31,0.0,-7.5061,MendonRoad
2014-02-01,0.6524,-9.0524,MendonRoad
2014-02-02,0.0,-8.6118,MendonRoad
2014-02-03,3.6991,-8.5964,MendonRoad
2014-02-04,0.005,-12.2405,MendonRoad
2014-02-05,6.1227,-12.4923,MendonRoad
2014-02-06,9.9803,-9.0311,MendonRoad
2014-02-07,29.6555,-4.5349,MendonRoad
2014-02-08,43.8278,-1.216,MendonRoad
2014-02-09,6.6669,-1.4454,MendonRoad
2014-02-10,4.8644,-2.7407,MendonRoad
2014-02-11,2.3636,-3.1866,MendonRoad
2014-02-12,12.6136,-0.987,MendonRoad
2014-02-13,16.9558,0.7175,MendonRoad
2014-02-14,21.0243,0.4554,MendonRoad
2014-02-15,0.1406,4.2064,MendonRoad
2014-02-16,9.2913,-1.5777,MendonRoad
2014-02-17,0.0,-1.3478,MendonRoad
2014-02-18,0.1482,-0.9465,MendonRoad
2014-02-19,4.1967,-3.8977,MendonRoad
2014-02-20,0.3905,-6.9586,MendonRoad
2014-02-21,2.0871,-2.7546,MendonRoad
2014-02-22,16.1519,-3.2385,MendonRoad
2014-02-23,0.0176,0.7545,MendonRoad
2014-02-24,0.0,2.6098,MendonRoad
2014-02-25,0.0,1.8649,MendonRoad
2014-02-26,0.098,1.921,MendonRoad
2014-02-27,15.1642,1.0463,MendonRoad
2014-02-28,11.8727,1.7981,MendonRoad
2014-03-01,40.1103,0.04,MendonRoad
2014-03-02,4.9435,1.1363,MendonRoad
2014-03-03,5.5391,2.7972,MendonRoad
2014-03-04,6.5317,1.1483,MendonRoad
2014-03-05,0.5004,1.322,MendonRoad
2014-03-06,9.6146,2.0923,MendonRoad
2014-03-07,0.1131,0.4068,MendonRoad
2014-03-08,0.0,1.1017,MendonRoad
2014-03-09,0.2003,2.6457,MendonRoad
2014-03-10,9.4221,2.6227,MendonRoad
2014-03-11,2.7431,-2.7481,MendonRoad
2014-03-12,0.1067,-1.0852,MendonRoad
2014-03-13,0.1063,0.1588,MendonRoad
2014-03-14,3.3968,0.8664,MendonRoad
2014-03-15,0.0,0.5767,MendonRoad
2014-03-16,0.2388,2.7952,MendonRoad
2014-03-17,9.5606,-0.3472,MendonRoad
2014-03-18,0.7357,-5.0422,MendonRoad
2014-03-19,0.5203,-4.1349,MendonRoad
2014-03-20,0.1063,1.3376,MendonRoad
2014-03-21,0.0,-1.9729,MendonRoad
2014-03-22,0.0,-1.2655,MendonRoad
2014-03-23,0.0,-0.5993,MendonRoad
2014-03-24,0.2415,1.592,MendonRoad
2014-03-25,0.1063,4.757,MendonRoad
2014-03-26,2.8815,0.8152,MendonRoad
2014-03-27,17.4039,-0.9219,MendonRoad
2014-03-28,2.8733,-0.2556,MendonRoad
2014-03-29,0.1745,2.2089,MendonRoad
2014-03-30,25.9362,0.2764,MendonRoad
2014-03-31,1.8087,-1.2455,MendonRoad
2014-04-01,12.1227,-1.9895,MendonRoad
2014-04-02,0.1581,-3.0265,MendonRoad
2014-04-03,0.2472,-1.583,MendonRoad
2014-04-04,0.0,-0.1799,MendonRoad
2014-04-05,0.7764,0.7804,MendonRoad
2014-04-06,7.7175,0.4717,MendonRoad
2014-04-07,0.229,2.8599,MendonRoad
2014-04-08,0.0219,6.5023,MendonRoad
2014-04-09,0.0,8.2718,MendonRoad
2014-04-10,0.0,6.6657,MendonRoad
2014-04-11,0.0,7.7039,MendonRoad
2014-04-12,0.0,5.751,MendonRoad
2014-04-13,0.0121,-1.1159,MendonRoad
2014-04-14,0.0,-1.0765,MendonRoad
2014-04-15,0.0,3.5741,MendonRoad
2014-04-16,0.0,1.5507,MendonRoad
2014-04-17,0.0,4.4324,MendonRoad
2014-04-18,3.7856,5.6383,MendonRoad
2014-04-19,0.0,6.6711,MendonRoad
2014-04-20,0.0,6.6566,MendonRoad
2014-04-21,0.2578,7.2584,MendonRoad
2014-04-22,5.461,6.0802,MendonRoad
2014-04-23,3.0568,-0.6173,MendonRoad
2014-04-24,0.0251,2.2226,MendonRoad
2014-04-25,8.7949,5.4019,MendonRoad
2014-04-26,15.7744,0.107,MendonRoad
2014-04-27,4.7616,-0.3236,MendonRoad
2014-04-28,4.5913,-1.5293,MendonRoad
2014-04-29,0.0654,-0.1184,MendonRoad
2014-04-30,0.0,3.5618,MendonRoad
2014-05-01,0.0903,6.6662,MendonRoad
2014-05-02,0.0,9.0629,MendonRoad
2014-05-03,0.0,11.466,MendonRoad
2014-05-04,0.0,10.1529,MendonRoad
2014-05-05,0.0,8.4161,MendonRoad
2014-05-06,2.9953,6.2711,MendonRoad
2014-05-07,7.096,2.9208,MendonRoad
2014-05-08,0.391,3.3309,MendonRoad
2014-05-09,24.8957,3.586,MendonRoad
2014-05-10,3.1074,3.0403,MendonRoad
2014-05-11,0.041,2.687,MendonRoad
2014-05-12,1.1064,1.1509,MendonRoad
2014-05-13,0.0,3.2336,MendonRoad
2014-05-14,0.0,6.171,MendonRoad
2014-05-15,0.0,9.5828,MendonRoad
2014-05-16,0.0,11.5596,MendonRoad
2014-05-17,0.0,11.1776,MendonRoad
2014-05-18,0.0,9.3525,MendonRoad
2014-05-19,0.0,7.5835,MendonRoad
2014-05-20,0.0,9.4377,MendonRoad
2014-05-21,0.0,10.4968,MendonRoad
2014-05-22,0.0,12.2401,MendonRoad
2014-05-23,0.0837,12.1448,MendonRoad
2014-05-24,3.9101,9.9049,MendonRoad
2014-05-25,0.0,11.2093,MendonRoad
2014-05-26,0.0,13.151,MendonRoad
2014-05-27,0.0,14.667,MendonRoad
2014-05-28,0.0,15.4593,MendonRoad
2014-05-29,0.0,11.3315,MendonRoad
2014-05-30,0.0,13.4484,MendonRoad
2014-05-31,0.0,13.4307,MendonRoad
2014-06-01,0.0,9.7869,MendonRoad
2014-06-02,0.0751,12.8809,MendonRoad
2014-06-03,0.0751,13.2061,MendonRoad
2014-06-04,0.0,11.9969,MendonRoad
2014-06-05,0.0,11.8765,MendonRoad
2014-06-06,0.0,13.1002,MendonRoad
2014-06-07,0.0,11.9477,MendonRoad
2014-06-08,0.0,10.4168,MendonRoad
2014-06-09,0.0,11.7775,MendonRoad
2014-06-10,0.0,14.1338,MendonRoad
2014-06-11,0.0,12.1568,MendonRoad
2014-06-12,0.0,14.6399,MendonRoad
2014-06-13,0.0,11.6271,MendonRoad
2014-06-14,0.0,6.0167,MendonRoad
2014-06-15,0.0,8.392,MendonRoad
2014-06-16,7.1223,8.6561,MendonRoad
2014-06-17,9.3527,1.9257,MendonRoad
2014-06-18,0.7337,2.858,MendonRoad
2014-06-19,0.2706,8.2212,MendonRoad
2014-06-20,0.0,13.7554,MendonRoad
2014-06-21,0.0,14.9332,MendonRoad
2014-06-22,0.0,14.4492,MendonRoad
2014-06-23,0.0,14.5757,MendonRoad
2014-06-24,0.0,16.3879,MendonRoad
2014-06-25,0.0025,16.5424,MendonRoad
2014-06-26,3.1453,12.3179,MendonRoad
2014-06-27,13.5153,8.8266,MendonRoad
2014-06-28,0.0,10.8793,MendonRoad
2014-06-29,0.0,13.4763,MendonRoad
2014-06-30,0.0,12.2132,MendonRoad
2014-07-01,0.0,13.8601,MendonRoad
2014-07-02,0.0,16.1993,MendonRoad
2014-07-03,0.0,18.7218,MendonRoad
2014-07-04,0.0,18.2414,MendonRoad
2014-07-05,0.0,19.1532,MendonRoad
2014-07-06,0.0,19.7033,MendonRoad
2014-07-07,0.0,19.4144,MendonRoad
2014-07-08,0.0,18.5783,MendonRoad
2014-07-09,0.0,19.6051,MendonRoad
2014-07-10,0.3756,17.896,MendonRoad
2014-07-11,0.0,15.2782,MendonRoad
2014-07-12,0.0,17.551,MendonRoad
2014-07-13,0.0,18.8861,MendonRoad
2014-07-14,0.0,20.1149,MendonRoad
2014-07-15,0.0,18.4554,MendonRoad
2014-07-16,0.0,16.0689,MendonRoad
2014-07-17,0.0,16.6935,MendonRoad
2014-07-18,0.0,18.19,MendonRoad
2014-07-19,0.0,17.9178,MendonRoad
2014-07-20,0.0,17.7479,MendonRoad
2014-07-21,0.0,17.3905,MendonRoad
2014-07-22,0.0,18.2628,MendonRoad
2014-07-23,0.0,20.7568,MendonRoad
2014-07-24,0.0,17.7344,MendonRoad
2014-07-25,0.0,16.9317,MendonRoad
2014-07-26,0.0,17.6006,MendonRoad
2014-07-27,0.0,19.6669,MendonRoad
2014-07-28,0.6605,18.1927,MendonRoad
2014-07-29,21.1899,12.477,MendonRoad
2014-07-30,2.6606,11.6582,MendonRoad
2014-07-31,0.0,13.9744,MendonRoad
2014-08-01,0.0,16.9844,MendonRoad
2014-08-02,0.0,17.9214,MendonRoad
2014-08-03,0.0781,18.0339,MendonRoad
2014-08-04,8.5858,15.5466,MendonRoad
2014-08-05,9.4539,14.0928,MendonRoad
2014-08-06,1.4887,13.9506,MendonRoad
2014-08-07,1.0879,13.7802,MendonRoad
2014-08-08,1.516,13.9285,MendonRoad
2014-08-09,0.3386,14.4863,MendonRoad
2014-08-10,0.0,16.2797,MendonRoad
2014-08-11,0.0,18.269,MendonRoad
2014-08-12,3.8925,16.3292,MendonRoad
2014-08-13,8.0571,14.7818,MendonRoad
2014-08-14,0.082,15.6996,MendonRoad
2014-08-15,0.2974,16.4197,MendonRoad
2014-08-16,0.0,16.2908,MendonRoad
2014-08-17,0.0671,17.4274,MendonRoad
2014-08-18,0.0219,17.9764,MendonRoad
